X,Y,OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME
-12413385.0659,4214433.0985,295,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,55b0fd78-844a-4e79-9ae0-f25785dfd803,311,SUCR,Sunset Crater Volcano National Monument,2006/08/11 00:00:00+00,AZ,IM,34968,National Monument,Lands,Sunset Crater Volcano
-12401642.1039,4240911.3301,296,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,c844b2d9-eeca-4840-9a08-b7a8d161c516,312,WUPA,Wupatki National Monument,2018/02/06 00:00:00+00,AZ,IM,38197,National Monument,Lands,Wupatki
-10835958.9218,3086764.5824,297,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,ab55a4c5-746c-4abc-a9db-4552c4deb4ed,313,PAIS,Padre Island National Seashore,2018/07/26 00:00:00+00,TX,IM,1383785,National Seashore,Lands,Padre Island
-11763676.5828,4237253.0647,298,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,70d9b798-4c20-4155-ac2c-26878a58424c,314,PECO,Pecos National Historical Park,2022/03/04 00:00:00+00,NM,IM,937161,National Historical Park,Lands,Pecos
-10797733.2752,4090131.9138,299,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,18bbc305-3dbb-442e-a114-30d904cf1342,315,CHIC,Chickasaw National Recreation Area,2018/03/29 00:00:00+00,CO,IM,1101907,National Recreation Area,Lands,Chickasaw
-10034562.2,3478825.5175,300,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,f9cc3c64-b59b-40fa-bdb0-a8a6bbce47c5,316,JELA,Jean Lafitte National Historical Park and Preserve,2010/06/11 00:00:00+00,LA,SE,560393,National Historical Park,Lands,Jean Lafitte
-11322228.421,4245876.0843,301,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,3df10d32-c216-4b5b-8328-91d7318840f0,317,LAMR,Lake Meredith National Recreation Area,2019/11/25 00:00:00+00,TX,IM,1384770,National Recreation Area,Lands,Lake Meredith
-11317803.4038,4243268.3782,302,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,448b4f54-f8b2-43ad-9241-23c084231520,318,ALFL,Alibates Flint Quarries National Monument,2019/11/25 00:00:00+00,TX,IM,1377214,National Monument,Lands,Alibates Flint Quarries
-11413890.3544,3472449.1789,303,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,9214e92f-15b3-4d9e-b1c2-97311ece71fd,319,RIGR,Rio Grande Wild and Scenic River,2018/03/22 00:00:00+00,TX,IM,2766087,National Wild & Scenic River,Lands,Rio Grande
-11882838.7175,4182943.1437,304,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,d4d909d5-43a7-4f2d-9ec5-8f15d81a33ce,320,PETR,Petroglyph National Monument,2022/02/01 00:00:00+00,NM,IM,920404,National Monument,Lands,Petroglyph
-10959924.3073,3418064.3903,305,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,a3e394ea-6935-4e53-be7c-f355590d5388,321,SAAN,San Antonio Missions National Historical Park,2021/06/24 00:00:00+00,TX,IM,1377039,National Historical Park,Lands,San Antonio Missions
-11099051.8234,4248574.5894,306,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,60cf4056-1898-4fb5-afb3-39c493d8b9b8,323,WABA,Washita Battlefield National Historic Site,2022/03/25 00:00:00+00,OK,IM,1946144,National Historic Site,Lands,Washita Battlefield
-11836151.0628,3864122.1483,307,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,52ccc655-6116-4ec1-bd75-0146570cef93,324,WHSA,White Sands National Park,2020/01/22 00:00:00+00,NM,IM,914261,National Park,Lands,White Sands
-12020027.5679,4134871.0194,308,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,d0164262-80b5-4fec-8bd3-e00b0c6efb01,325,ELMA,El Malpais National Monument,2021/03/31 00:00:00+00,NM,IM,1888913,National Monument,Lands,El Malpais
-10175304.977,3846948.5082,309,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,6b4feb26-bd01-4379-b32b-410c39be2bd3,326,POPO,Poverty Point National Monument,2013/12/18 00:00:00+00,LA,SE,1888953,National Monument,Lands,Poverty Point
-10849525.503,3002023.443,310,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,0317f8f6-0296-4035-b855-c15479ddc70c,328,PAAL,Palo Alto Battlefield National Historical Park,2020/09/14 00:00:00+00,TX,IM,1888952,National Historical Park,Lands,Palo Alto Battlefield
-13051207.3377,3851875.4381,311,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,17c6a316-17f7-484b-ba3c-31560de5b8cd,329,CABR,Cabrillo National Monument,2008/08/28 00:00:00+00,CA,PW,255957,National Monument,Lands,Cabrillo
-13325630.3158,4031291.6418,312,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,80bdff87-ebb5-49ae-8a52-3b511f7bdde6,330,CHIS,Channel Islands National Park,2020/12/17 00:00:00+00,CA,PW,1662323,National Park,Lands,Channel Islands
-13039831.8629,4378898.2461,313,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,a5af989c-931b-4c9e-8046-eccbc15fad21,331,DEVA,Death Valley National Park,2020/01/22 00:00:00+00,CA,PW,857501,National Park,Lands,Death Valley
-13657539.8783,4571919.2151,314,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,85829963-9a29-4ff2-be5f-712c743e218c,332,GOGA,Golden Gate National Recreation Area,2015/04/20 00:00:00+00,CA,PW,255952,National Recreation Area,Lands,Golden Gate
-17472315.9593,2414822.9227,315,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,89cfa433-ca14-499b-baec-4d974011b556,333,KALA,Kalaupapa National Historical Park,2009/01/15 00:00:00+00,HI,PW,365030,National Historical Park,Lands,Kalaupapa
-13633679.203,4552414.2095,316,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,3d3f0839-8461-4b53-bae1-ee29a712ff89,334,FOPO,Fort Point National Historic Site,2010/02/24 00:00:00+00,CA,PW,1655639,National Historic Site,Lands,Fort Point
-13584031.8256,4554933.7947,317,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,cc64ae0f-4bd1-4816-9be9-47f152091021,335,EUON,Eugene O'Neill National Historic Site,2009/05/14 00:00:00+00,CA,PW,1888915,National Historic Site,Lands,Eugene O'Neill
-12501145.2504,4343345.1718,318,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,0a51c1ad-ebbb-426d-9725-8202a56b1697,336,GRCA,Grand Canyon National Park,2021/01/08 00:00:00+00,AZ,IM,23866,National Park,Lands,Grand Canyon
-17354674.347,2203152.838,319,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,726c8201-7b1a-44c0-b9ac-db481133fb30,337,PUHO,Pu'uhonua o Honaunau National Historical Park,2012/01/13 00:00:00+00,HI,PW,358732,National Historical Park,Lands,Pu`uhonua O Honaunau
-17380596.1652,2356074.7756,320,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,d3d1821d-5bfc-43f9-9ebb-a533c3310d02,338,HALE,Haleakala National Park,2017/01/26 00:00:00+00,HI,PW,358382,National Park,Lands,Haleakala
-17281187.0961,2190652.74,321,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,3ef0b5dc-9103-49e6-bb08-f9e80a0e8d45,339,HAVO,Hawai'i Volcanoes National Park,2022/03/03 00:00:00+00,HI,PW,365210,National Park,Lands,Hawaii Volcanoes
-17345879.8528,2276296.9753,322,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2432f421-3ed8-4c28-917d-3ab451519b5f,340,PUHE,Pu'ukohola Heiau National Historic Site,2008/06/18 00:00:00+00,HI,PW,1877550,National Historic Site,Lands,Puukohola Heiau
-17369288.6296,2234956.33,323,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,fc395c52-1852-4464-98c0-61691f8e5aee,341,KAHO,Kaloko-Honokohau National Historical Park,2019/05/08 00:00:00+00,HI,PW,1879023,National Historical Park,Lands,Kaloko-Honokohau
-12907861.6508,4015294.1611,324,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,d6969b75-1802-4f83-b97d-1d3ef5dc37ce,342,JOTR,Joshua Tree National Park,2019/06/13 00:00:00+00,CA,PW,277261,National Park,Lands,Joshua Tree
-12732782.8129,4334324.1395,325,2022/09/27 14:58:18+00,NPS_WASO_LANDS,2022/09/27 14:58:18+00,NPS_WASO_LANDS,c20d813b-6637-4e33-b45b-9a29a5b63c2f,343,LAKE,Lake Mead National Recreation Area,2018/05/10 00:00:00+00,AZ,PW,858265,National Recreation Area,Lands,Lake Mead
-13514702.9903,4938449.7783,326,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2b6b3f3d-fa9d-488f-ac74-affe26d60104,345,LAVO,Lassen Volcanic National Park,2015/08/19 00:00:00+00,CA,PW,262325,National Park,Lands,Lassen Volcanic
-13527694.8508,5125320.3893,327,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,5c79e998-76d7-4934-9967-3f7b4b048c98,346,LABE,Lava Beds National Monument,2011/09/06 00:00:00+00,CA,PW,262358,National Monument,Lands,Lava Beds
-12717613.7725,4711247.5826,328,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,347c79a7-b040-495b-b93c-e03ca7d992cc,347,GRBA,Great Basin National Park,2009/09/10 00:00:00+00,NV,PW,862430,National Park,Lands,Great Basin
-12219836.2449,4154516.5706,329,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e99cf7cd-9949-4c6c-a1da-d4e7de8db898,348,PEFO,Petrified Forest National Park,2019/08/21 00:00:00+00,AZ,IM,23864,National Park,Lands,Petrified Forest
-13488958.8512,4366231.7923,330,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e7bdbe85-28c0-4358-83b7-3d7bfa9e0df7,349,PINN,Pinnacles National Park,2014/02/05 00:00:00+00,CA,PW,247533,National Park,Lands,Pinnacles
-13804059.0613,5051788.0019,331,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e18e0366-9747-4430-b2ac-19c4430d47f5,350,REDW,Redwood National Park,2013/12/18 00:00:00+00,CA,PW,277109,National Park,Lands,Redwood
-13621846.8265,4566485.0876,332,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,ab15a5c1-489c-4c27-b7a3-030afd4821f2,351,RORI,Rosie the Riveter/World War II Home Front National Historical Park,2010/05/17 00:00:00+00,CA,PW,2026588,National Historical Park,Lands,Rosie the Riveter WWII Home Front
-13595710.4418,4577002.3189,333,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,70b0dd52-43c6-4938-ad38-fe78471349df,352,JOMU,John Muir National Historic Site,2019/12/16 00:00:00+00,CA,PW,226274,National Historic Site,Lands,John Muir
-13645565.6388,4564796.898,334,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,7fbc1192-d877-4e3f-944a-982579d1e3cf,353,MUWO,Muir Woods National Monument,2019/09/18 00:00:00+00,CA,PW,229295,National Monument,Lands,Muir Woods
-13683118.4599,4589425.4835,335,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,9fa11615-cfea-467d-903a-e2334ff1db8b,354,PORE,Point Reyes National Seashore,2005/10/25 00:00:00+00,CA,PW,234493,National Seashore,Lands,Point Reyes
-13224584.7059,4043631.7027,336,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,7842c2fa-16dc-4cc7-83ae-1e7480b34d8e,355,SAMO,Santa Monica Mountains National Recreation Area,2020/04/07 00:00:00+00,CA,PW,277263,National Recreation Area,Lands,Santa Monica Mountains
-13198082.1246,4369137.6451,337,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,451a6954-783d-4d4c-b8e8-c13ea21d4896,356,SEQU,Sequoia National Park,2008/11/26 00:00:00+00,CA,PW,266000,National Park,Lands,Sequoia
-13201807.343,4421690.3512,338,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,d4c20c3e-a854-48c6-8a00-2150a03b1027,357,KICA,Kings Canyon National Park,2011/10/17 00:00:00+00,CA,PW,255948,National Park,Lands,Kings Canyon
-13256781.9883,4525233.6258,339,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,5348205b-cadc-4353-811d-03eb80be9c58,358,DEPO,Devils Postpile National Monument,2013/01/25 00:00:00+00,CA,PW,266641,National Monument,Lands,Devils Postpile
-13584351.6535,4587437.5876,340,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,1adcf3e6-babd-48c9-92b5-f91503f77d4d,359,POCH,Port Chicago Naval Magazine National Memorial,2015/04/21 00:00:00+00,CA,PW,1967105,National Memorial,Lands,Port Chicago Naval Magazine
-12415758.6684,3894898.0064,341,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,44c57259-6092-4e61-b76d-849aad257d0f,360,CAGR,Casa Grande Ruins National Monument,2020/04/29 00:00:00+00,AZ,IM,44811,National Monument,Lands,Casa Grande Ruins
-12172513.3809,3765382.1515,342,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,f7432808-c8d5-44da-bbff-fb00d44bf947,361,CHIR,Chiricahua National Monument,2014/09/10 00:00:00+00,AZ,IM,2877,National Monument,Lands,Chiricahua
-12273696.9513,3678386.7658,343,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,afd9c9f1-8a3a-4668-9f25-787f59c077ec,362,CORO,Coronado National Memorial,2011/02/14 00:00:00+00,AZ,IM,40512,National Memorial,Lands,Coronado
-12183713.3491,3782928.0289,344,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,bccaebf3-7e40-4fa3-bc06-15be7a9a44e1,363,FOBO,Fort Bowie National Historic Site,2004/05/12 00:00:00+00,AZ,IM,1888916,National Historic Site,Lands,Fort Bowie
-12449601.9704,4111439.0373,345,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,6c44d3ab-eeee-4c34-be92-0f12d663f6c6,364,MOCA,Montezuma Castle National Monument,2011/09/20 00:00:00+00,AZ,IM,31964,National Monument,Lands,Montezuma Castle
-12565240.2719,3764414.1007,346,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,72f2ba0f-ab78-48ef-8186-02c548a6556b,365,ORPI,Organ Pipe Cactus National Monument,2017/05/12 00:00:00+00,AZ,IM,15492,National Monument,Lands,Organ Pipe Cactus
-12313988.3666,3785741.5428,347,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e5a9ec50-a639-49e6-9677-9eb101ad2232,366,SAGU,Saguaro National Park,2022/01/07 00:00:00+00,AZ,IM,10683,National Park,Lands,Saguaro
-12369104.9653,3981690.9879,348,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,acca7dbf-efd7-47dc-a0c1-9f1497486e57,367,TONT,Tonto National Monument,2006/02/23 00:00:00+00,AZ,IM,35382,National Monument,Lands,Tonto
-12361763.9132,3707335.6875,349,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,1fc4d234-1589-4d2d-b87a-a7028b528977,368,TUMA,Tumacacori National Historical Park,2018/04/05 00:00:00+00,AZ,IM,35519,National Historical Park,Lands,Tumacácori
-12470937.5191,4133201.0802,350,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,689ce49a-a883-45d1-970c-c2ba556d7f09,369,TUZI,Tuzigoot National Monument,2003/11/21 00:00:00+00,AZ,IM,35601,National Monument,Lands,Tuzigoot
-12458204.001,3920098.4909,351,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,ff2ba368-8aaf-481c-8366-502211669346,370,PIMA,Hohokam Pima National Monument,2010/09/20 00:00:00+00,AZ,IM,25440,National Monument,Lands,Hohokam Pima
-13649179.7316,4955912.0596,352,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,8372fd62-1231-4c60-aadb-61ffdba853f0,371,WHIS,Whiskeytown-Shasta-Trinity National Recreation Area,2020/04/29 00:00:00+00,CA,PW,277264,National Recreation Area,Lands,Whiskeytown
-13152735.374,4401121.9382,353,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e7451675-d92e-4390-b3eb-4baa24aa3742,372,MANZ,Manzanar National Historic Site,2008/03/04 00:00:00+00,CA,PW,1804731,National Historic Site,Lands,Manzanar
16102872.5494,1504284.7097,354,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,bc62588b-2a4e-4d0f-9c1c-26484cd0c748,373,WAPA,War in the Pacific National Historical Park,2015/02/04 00:00:00+00,GU,PW,1828962,National Historical Park,Lands,War in the Pacific
-13307290.0414,4556915.1988,355,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,64238819-401a-4abc-a096-0012e8dd3fd1,374,YOSE,Yosemite National Park,2016/01/27 00:00:00+00,CA,PW,255923,National Park,Lands,Yosemite
-17581634.9112,2435693.2295,356,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e2efcf99-8281-4538-8156-fb4c75a893c9,375,PERL,Pearl Harbor National Memorial,2019/08/29 00:00:00+00,HI,PW,need,National Memorial,Lands,Pearl Harbor
-18862957.9727,-1602777.9236,357,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e601e254-c814-4820-b6ca-e5384c6add8c,376,NPSA,National Park of American Samoa,2016/05/25 00:00:00+00,AS,PW,1966567,National Park,Lands,National Park of American Samoa
-13628150.2694,4552686.836,358,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e233423d-8df0-4e65-b013-3fcae67fd073,377,SAFR,San Francisco Maritime National Historical Park,2013/02/19 00:00:00+00,CA,PW,1877542,National Historical Park,Lands,San Francisco Maritime
-13319187.1172,5549121.902,359,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,969856fa-bf1c-47f4-ba2a-42fea2dbfdba,378,JODA,John Day Fossil Beds National Monument,2015/07/08 00:00:00+00,OR,PW,1133439,National Monument,Lands,John Day Fossil Beds
-13174768.1912,6091999.3332,360,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,63d404b6-4969-4c94-8804-24fa1505a356,379,LARO,Lake Roosevelt National Recreation Area,2015/04/22 00:00:00+00,WA,PW,1531834,National Recreation Area,Region,Lake Roosevelt
-12635440.8502,5373728.9674,361,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,41185aa7-896e-4958-a3f3-de3795e9f872,380,CRMO,Craters of the Moon National Monument,2017/05/31 00:00:00+00,ID,PW,1986829,National Monument,Lands,Craters of the Moon
-12639119.4981,5336165.3244,362,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,483573c2-03ac-4095-90e0-97c7896d970b,381,CRMP,Craters of the Moon National Preserve,2017/05/31 00:00:00+00,ID,PW,1986829,National Preserve,Lands,Craters of the Moon
-13656929.1272,6141349.6028,363,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,e89d3511-14d7-4e37-9ff2-23449ba68738,382,EBLA,Ebey's Landing National Historical Reserve,2015/04/22 00:00:00+00,WA,PW,1888910,National Reserve,Lands,Ebey's Landing
-13595928.6748,5303615.0359,364,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,415e028d-f809-4d2e-96e2-414fb47fc064,383,CRLA,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,1163670,National Park,Lands,Crater Lake
-13737306.597,5176660.8218,365,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,0dae4b82-320c-48ac-aa86-4ef05a68464f,385,ORCA,Oregon Caves National Monument and Preserve,2021/06/14 00:00:00+00,OR,PW,1147260,National Monument,Lands,Oregon Caves
-12718091.2392,5263491.6817,366,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2dea0894-f418-4eed-b989-2e8112a2d622,387,MIIN,Minidoka National Historic Site,2015/10/15 00:00:00+00,ID,PW,2766708,National Historic Site,Lands,Minidoka
-12943650.6153,5747779.5203,367,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,42d8ba5c-5066-41a5-a860-9e58496e6505,388,NEPE,Nez Perce National Historical Park,2013/12/18 00:00:00+00,ID,PW,394735,National Historical Park,Lands,Nez Perce
-13810946.8138,5826534.9443,368,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,7fd8a2de-4bfc-40ce-b5b2-2f52df4435d3,389,LEWI,Lewis and Clark National Historical Park,2019/09/10 00:00:00+00,OR,PW,2055170,National Historical Park,RISD,Lewis and Clark
-13654725.0211,5720267.1733,369,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,f15094ae-8164-4253-9f20-75d25e08e3f6,390,FOVA,Fort Vancouver National Historic Site,2011/03/03 00:00:00+00,OR,PW,1504974,National Historic Site,Lands,Fort Vancouver
-13548299.3463,5918381.9205,370,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,1b9765ce-c170-4dd7-a559-7a7bb3c5a058,391,MORA,Mount Rainier National Park,2015/11/17 00:00:00+00,WA,PW,1528416,National Park,Lands,Mount Rainier
-13508627.9086,6245790.4443,371,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,c4068dd1-02bb-41a6-bde4-e2556ab37f5e,392,NOCA,North Cascades National Park,2016/09/26 00:00:00+00,WA,PW,1528421,National Park,Lands,North Cascades
-13435183.6773,6165050.2691,372,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2b9a3dd6-a4b1-480a-a2e4-2c562d3684ee,393,LACH,Lake Chelan National Recreation Area,2021/06/14 00:00:00+00,WA,PW,1528425,National Recreation Area,Lands,Lake Chelan
-13477418.2341,6238949.8314,373,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,46ea626a-49f6-41da-adf1-a89c3d96ea6a,394,ROLA,Ross Lake National Recreation Area,2018/01/18 00:00:00+00,WA,PW,1528419,National Recreation Area,Lands,Ross Lake
-13751770.7683,6071450.4974,374,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,3c8962d5-02a6-4c42-9ad5-195d02224ff4,395,OLYM,Olympic National Park,2015/04/22 00:00:00+00,WA,PW,1530459,National Park,Lands,Olympic
-13693269.4613,6184099.6084,375,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,703fbf08-41b6-42a4-9db4-9382b2889e13,396,SAJH,San Juan Island National Historical Park,2015/07/24 00:00:00+00,WA,PW,1534055,National Historical Park,Lands,San Juan Island
-13187474.713,5787232.1533,376,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,4e0c14f8-baf0-4673-8d9d-49b8b988f472,397,WHMI,Whitman Mission National Historic Site,2011/10/27 00:00:00+00,WA,PW,1531185,National Historic Site,Lands,Whitman Mission
-12657728.9552,5170770.0834,377,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,8bed78cc-3a9c-432a-9536-47c6028185ab,398,CIRO,City of Rocks National Reserve,2007/10/03 00:00:00+00,ID,PW,401309,National Reserve,Lands,City of Rocks
-12795027.0575,5283522.0198,378,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,a9a0f06f-74b4-4ea8-bf2b-3b28614f2a48,399,HAFO,Hagerman Fossil Beds National Monument,2008/09/04 00:00:00+00,ID,PW,395749,National Monument,Lands,Hagerman Fossil Beds
-17347391.7213,8192395.5439,379,2022/09/27 14:58:20+00,NPS_WASO_LANDS,2022/09/27 14:58:20+00,NPS_WASO_LANDS,aa7fa269-2200-4755-9844-dad7d0e35f19,401,ALAG,Alagnak Wild River,2019/03/21 00:00:00+00,AK,AK,2733449,National Wild & Scenic River,Lands,Alagnak
